source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[cohort]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[period of gestation]	factor value[cohort]
RCB_SALSW_TB_E00144_V3	Homo sapiens	Saliva	normal	4	E00144	discovery	RCB_SALSW_TB_E00144_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00144_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00148_V1	Homo sapiens	Saliva	normal	5	E00148	discovery	RCB_SALSW_TB_E00148_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00148_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00148_V1	Homo sapiens	Saliva	normal	5	E00148	discovery	RCB_SALSW_TB_E00148_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00148_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00148_V1	Homo sapiens	Saliva	normal	5	E00148	discovery	RCB_SALSW_TB_E00148_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00148_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00148_V2	Homo sapiens	Saliva	normal	5	E00148	discovery	RCB_SALSW_TB_E00148_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00148_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00148_V2	Homo sapiens	Saliva	normal	5	E00148	discovery	RCB_SALSW_TB_E00148_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00148_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00148_V2	Homo sapiens	Saliva	normal	5	E00148	discovery	RCB_SALSW_TB_E00148_V2.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00148_V2.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00148_V3	Homo sapiens	Saliva	normal	5	E00148	discovery	RCB_SALSW_TB_E00148_V3.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00148_V3.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00148_V3	Homo sapiens	Saliva	normal	5	E00148	discovery	RCB_SALSW_TB_E00148_V3.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00148_V3.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00148_V3	Homo sapiens	Saliva	normal	5	E00148	discovery	RCB_SALSW_TB_E00148_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00148_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00160_V1	Homo sapiens	Saliva	normal	6	E00160	discovery	RCB_SALSW_TB_E00160_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00160_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00160_V1	Homo sapiens	Saliva	normal	6	E00160	discovery	RCB_SALSW_TB_E00160_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00160_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00160_V1	Homo sapiens	Saliva	normal	6	E00160	discovery	RCB_SALSW_TB_E00160_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00160_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00160_V2	Homo sapiens	Saliva	normal	6	E00160	discovery	RCB_SALSW_TB_E00160_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00160_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00160_V2	Homo sapiens	Saliva	normal	6	E00160	discovery	RCB_SALSW_TB_E00160_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00160_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00160_V2	Homo sapiens	Saliva	normal	6	E00160	discovery	RCB_SALSW_TB_E00160_V2.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00160_V2.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00160_V3	Homo sapiens	Saliva	normal	6	E00160	discovery	RCB_SALSW_TB_E00160_V3.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00160_V3.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00160_V3	Homo sapiens	Saliva	normal	6	E00160	discovery	RCB_SALSW_TB_E00160_V3.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00160_V3.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00160_V3	Homo sapiens	Saliva	normal	6	E00160	discovery	RCB_SALSW_TB_E00160_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00160_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00193_V1	Homo sapiens	Saliva	normal	7	E00193	discovery	RCB_SALSW_TB_E00193_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00193_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00193_V1	Homo sapiens	Saliva	normal	7	E00193	discovery	RCB_SALSW_TB_E00193_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00193_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00193_V1	Homo sapiens	Saliva	normal	7	E00193	discovery	RCB_SALSW_TB_E00193_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00193_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00193_V2	Homo sapiens	Saliva	normal	7	E00193	discovery	RCB_SALSW_TB_E00193_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00193_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00193_V2	Homo sapiens	Saliva	normal	7	E00193	discovery	RCB_SALSW_TB_E00193_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00193_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00193_V3	Homo sapiens	Saliva	normal	7	E00193	discovery	RCB_SALSW_TB_E00193_V3.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00193_V3.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00193_V3	Homo sapiens	Saliva	normal	7	E00193	discovery	RCB_SALSW_TB_E00193_V3.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00193_V3.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00193_V3	Homo sapiens	Saliva	normal	7	E00193	discovery	RCB_SALSW_TB_E00193_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00193_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00197_V1	Homo sapiens	Saliva	normal	8	E00197	discovery	RCB_SALSW_TB_E00197_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00197_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00197_V1	Homo sapiens	Saliva	normal	8	E00197	discovery	RCB_SALSW_TB_E00197_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00197_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00197_V1	Homo sapiens	Saliva	normal	8	E00197	discovery	RCB_SALSW_TB_E00197_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00197_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00197_V2	Homo sapiens	Saliva	normal	8	E00197	discovery	RCB_SALSW_TB_E00197_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00197_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00197_V2	Homo sapiens	Saliva	normal	8	E00197	discovery	RCB_SALSW_TB_E00197_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00197_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00197_V2	Homo sapiens	Saliva	normal	8	E00197	discovery	RCB_SALSW_TB_E00197_V2.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00197_V2.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00197_V3	Homo sapiens	Saliva	normal	8	E00197	discovery	RCB_SALSW_TB_E00197_V3.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00197_V3.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00197_V3	Homo sapiens	Saliva	normal	8	E00197	discovery	RCB_SALSW_TB_E00197_V3.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00197_V3.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00197_V3	Homo sapiens	Saliva	normal	8	E00197	discovery	RCB_SALSW_TB_E00197_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00197_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00206_V1	Homo sapiens	Saliva	normal	9	E00206	discovery	RCB_SALSW_TB_E00206_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00206_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00206_V1	Homo sapiens	Saliva	normal	9	E00206	discovery	RCB_SALSW_TB_E00206_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00206_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00206_V1	Homo sapiens	Saliva	normal	9	E00206	discovery	RCB_SALSW_TB_E00206_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00206_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00206_V2	Homo sapiens	Saliva	normal	9	E00206	discovery	RCB_SALSW_TB_E00206_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00206_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00206_V2	Homo sapiens	Saliva	normal	9	E00206	discovery	RCB_SALSW_TB_E00206_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00206_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00206_V2	Homo sapiens	Saliva	normal	9	E00206	discovery	RCB_SALSW_TB_E00206_V2.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00206_V2.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00206_V3	Homo sapiens	Saliva	normal	9	E00206	discovery	RCB_SALSW_TB_E00206_V3.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00206_V3.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00206_V3	Homo sapiens	Saliva	normal	9	E00206	discovery	RCB_SALSW_TB_E00206_V3.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00206_V3.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00206_V3	Homo sapiens	Saliva	normal	9	E00206	discovery	RCB_SALSW_TB_E00206_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00206_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00212_V1	Homo sapiens	Saliva	normal	10	E00212	discovery	RCB_SALSW_TB_E00212_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00212_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00212_V1	Homo sapiens	Saliva	normal	10	E00212	discovery	RCB_SALSW_TB_E00212_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00212_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00212_V1	Homo sapiens	Saliva	normal	10	E00212	discovery	RCB_SALSW_TB_E00212_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00212_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00212_V2	Homo sapiens	Saliva	normal	10	E00212	discovery	RCB_SALSW_TB_E00212_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00212_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00212_V2	Homo sapiens	Saliva	normal	10	E00212	discovery	RCB_SALSW_TB_E00212_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00212_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00212_V2	Homo sapiens	Saliva	normal	10	E00212	discovery	RCB_SALSW_TB_E00212_V2.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00212_V2.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00212_V3	Homo sapiens	Saliva	normal	10	E00212	discovery	RCB_SALSW_TB_E00212_V3.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00212_V3.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00212_V3	Homo sapiens	Saliva	normal	10	E00212	discovery	RCB_SALSW_TB_E00212_V3.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00212_V3.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00212_V3	Homo sapiens	Saliva	normal	10	E00212	discovery	RCB_SALSW_TB_E00212_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00212_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00223_V1	Homo sapiens	Saliva	normal	11	E00223	discovery	RCB_SALSW_TB_E00223_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00223_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00223_V1	Homo sapiens	Saliva	normal	11	E00223	discovery	RCB_SALSW_TB_E00223_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00223_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00223_V1	Homo sapiens	Saliva	normal	11	E00223	discovery	RCB_SALSW_TB_E00223_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00223_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00223_V2	Homo sapiens	Saliva	normal	11	E00223	discovery	RCB_SALSW_TB_E00223_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00223_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00223_V2	Homo sapiens	Saliva	normal	11	E00223	discovery	RCB_SALSW_TB_E00223_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00223_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00223_V2	Homo sapiens	Saliva	normal	11	E00223	discovery	RCB_SALSW_TB_E00223_V2.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00223_V2.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00223_V3	Homo sapiens	Saliva	normal	11	E00223	discovery	RCB_SALSW_TB_E00223_V3.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00223_V3.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
